phy_filename	transcript_id	gene_name	chromosome	haplotype_group	overall_cds_start_1based	overall_cds_end_1based	spliced_cds_length	cds_segment_coords_1based
group1_GOLGA8S_ENSG00000261739.3_ENST00000562295.3_chr15_cds_start23354810_cds_end23365131_inv_start23345459_inv_end28389868.phy.gz	ENST00000562295.3	GOLGA8S	15	1	23354810	23365131	1914	23354810-23354893;23356591-23356710;23357296-23357355;23357539-23357619;23358472-23358510;23358784-23358831;23358920-23359004;23359100-23359209;23360229-23360318;23360425-23360532;23360728-23360815;23361221-23361456;23361724-23361792;23363165-23363240;23363678-23363769;23364343-23364443;23364526-23364623;23364719-23364874;23364959-23365131
group1_GOLGA6L2_ENSG00000174450.13_ENST00000567107.6_chr15_cds_start23439748_cds_end23447181_inv_start23345459_inv_end28389868.phy.gz	ENST00000567107.6	GOLGA6L2	15	1	23439748	23447181	2727	23447098-23447181;23445310-23445438;23444471-23444500;23444162-23444212;23443777-23444073;23442450-23442508;23441979-23442120;23439748-23441682
group1_GOLGA6L24_ENSG00000237850.8_ENST00000568624.2_chr15_cds_start28350254_cds_end28358023_inv_start23345459_inv_end28389868.phy.gz	ENST00000568624.2	GOLGA6L24	15	1	28350254	28358023	2496	28357868-28358023;28356093-28356221;28354956-28355006;28354774-28354867;28354572-28354678;28353136-28353194;28352664-28352805;28350254-28352011
group1_SNURF_ENSG00000273173.6_ENST00000577949.6_chr15_cds_start24955049_cds_end24968034_inv_start23345459_inv_end28389868.phy.gz	ENST00000577949.6	SNURF	15	1	24955049	24968034	213	24955049-24955062;24962114-24962209;24967932-24968034
group1_GABRG3_ENSG00000182256.13_ENST00000615808.5_chr15_cds_start26971536_cds_end27532878_inv_start23345459_inv_end28389868.phy.gz	ENST00000615808.5	GABRG3	15	1	26971536	27532878	1401	26971536-26971588;26977002-26977150;27026754-27026821;27326809-27327029;27328806-27328888;27480650-27480787;27519972-27520124;27527433-27527629;27527933-27527992;27532600-27532878
group1_UBE3A_ENSG00000114062.22_ENST00000648336.2_chr15_cds_start25339140_cds_end25409107_inv_start23345459_inv_end28389868.phy.gz	ENST00000648336.2	UBE3A	15	1	25339140	25409107	2616	25409088-25409107;25405461-25405502;25375465-25375763;25370566-25371812;25360383-25360527;25356691-25356896;25355892-25356056;25354528-25354683;25354353-25354426;25340085-25340228;25339140-25339257
group1_NDN_ENSG00000182636.8_ENST00000649030.2_chr15_cds_start23686255_cds_end23687217_inv_start23345459_inv_end28389868.phy.gz	ENST00000649030.2	NDN	15	1	23686255	23687217	963	23686255-23687217
group1_MAGEL2_ENSG00000254585.5_ENST00000650528.1_chr15_cds_start23643996_cds_end23647742_inv_start23345459_inv_end28389868.phy.gz	ENST00000650528.1	MAGEL2	15	1	23643996	23647742	3747	23643996-23647742
group0_HERC2_ENSG00000128731.18_ENST00000261609.13_chr15_cds_start28111766_cds_end28321433_inv_start28298424_inv_end28623514.phy.gz	ENST00000261609.13	HERC2	15	0	28111766	28321433	14502	28321362-28321433;28299402-28299516;28292888-28293022;28280068-28280287;28274905-28275005;28274291-28274447;28272894-28273004;28272215-28272386;28270695-28270868;28269248-28269436;28268465-28268616;28265817-28265974;28265618-28265731;28262918-28263169;28260777-28260970;28257061-28257261;28256089-28256317;28255872-28255996;28254340-28254518;28248552-28248736;28246742-28246897;28245881-28246066;28238602-28238772;28238114-28238217;28236963-28237113;28234070-28234284;28233664-28233796;28233434-28233561;28233146-28233341;28230367-28230500;28229674-28229847;28229460-28229596;28229195-28229346;28228218-28228409;28222028-28222215;28220452-28220644;28218489-28218671;28215621-28215802;28214655-28214802;28214076-28214272;28213742-28213972;28212445-28212583;28211002-28211145;28206240-28206382;28202347-28202614;28202113-28202249;28201456-28201554;28198601-28198769;28198378-28198503;28196461-28196569;28196215-28196354;28191961-28192151;28191139-28191244;28190965-28191056;28186577-28186752;28182401-28182512;28179142-28179223;28178887-28179030;28177419-28177509;28176950-28177127;28176687-28176768;28176428-28176599;28175512-28175656;28174395-28174620;28169484-28169655;28168407-28168590;28167687-28167827;28163094-28163285;28152677-28152830;28146237-28146344;28144673-28144804;28144077-28144235;28143873-28143991;28142827-28142952;28142238-28142393;28141731-28141846;28141432-28141630;28135478-28135692;28132653-28132830;28132100-28132261;28130503-28130594;28130163-28130302;28125006-28125193;28124037-28124234;28121346-28121429;28117013-28117154;28116665-28116859;28115429-28115541;28114612-28114802;28113573-28113678;28113071-28113283;28111766-28112035
group0_GOLGA8G_ENSG00000183629.14_ENST00000525590.3_chr15_cds_start28522576_cds_end28532909_inv_start28298424_inv_end28623514.phy.gz	ENST00000525590.3	GOLGA8G	15	0	28522576	28532909	1944	28532826-28532909;28531009-28531128;28530364-28530423;28530100-28530180;28529207-28529245;28528886-28528933;28528713-28528797;28528508-28528617;28527399-28527488;28527185-28527292;28526902-28526989;28526255-28526511;28525919-28525987;28524472-28524547;28523943-28524034;28523268-28523368;28523085-28523185;28522843-28522995;28522576-28522757
group0_GOLGA8F_ENSG00000153684.16_ENST00000526619.7_chr15_cds_start28378762_cds_end28389060_inv_start28298424_inv_end28623514.phy.gz	ENST00000526619.7	GOLGA8F	15	0	28378762	28389060	1908	28378762-28378809;28380507-28380626;28381212-28381271;28381455-28381535;28382390-28382428;28382702-28382749;28382838-28382922;28383018-28383127;28384147-28384236;28384343-28384450;28384646-28384733;28385125-28385381;28385649-28385717;28387089-28387164;28387602-28387693;28388268-28388368;28388451-28388551;28388641-28388793;28388879-28389060
group0_GOLGA6L24_ENSG00000237850.8_ENST00000568624.2_chr15_cds_start28350254_cds_end28358023_inv_start28298424_inv_end28623514.phy.gz	ENST00000568624.2	GOLGA6L24	15	0	28350254	28358023	2496	28357868-28358023;28356093-28356221;28354956-28355006;28354774-28354867;28354572-28354678;28353136-28353194;28352664-28352805;28350254-28352011
group0_GOLGA6L25_ENSG00000227717.5_ENST00000620691.5_chr15_cds_start28553629_cds_end28561376_inv_start28298424_inv_end28623514.phy.gz	ENST00000620691.5	GOLGA6L25	15	0	28553629	28561376	2478	28553629-28553766;28555413-28555541;28556627-28556677;28556766-28556859;28556955-28557061;28558432-28558490;28558821-28558962;28559619-28561376
group1_HERC2_ENSG00000128731.18_ENST00000261609.13_chr15_cds_start28111766_cds_end28321433_inv_start28298424_inv_end28623514.phy.gz	ENST00000261609.13	HERC2	15	1	28111766	28321433	14502	28321362-28321433;28299402-28299516;28292888-28293022;28280068-28280287;28274905-28275005;28274291-28274447;28272894-28273004;28272215-28272386;28270695-28270868;28269248-28269436;28268465-28268616;28265817-28265974;28265618-28265731;28262918-28263169;28260777-28260970;28257061-28257261;28256089-28256317;28255872-28255996;28254340-28254518;28248552-28248736;28246742-28246897;28245881-28246066;28238602-28238772;28238114-28238217;28236963-28237113;28234070-28234284;28233664-28233796;28233434-28233561;28233146-28233341;28230367-28230500;28229674-28229847;28229460-28229596;28229195-28229346;28228218-28228409;28222028-28222215;28220452-28220644;28218489-28218671;28215621-28215802;28214655-28214802;28214076-28214272;28213742-28213972;28212445-28212583;28211002-28211145;28206240-28206382;28202347-28202614;28202113-28202249;28201456-28201554;28198601-28198769;28198378-28198503;28196461-28196569;28196215-28196354;28191961-28192151;28191139-28191244;28190965-28191056;28186577-28186752;28182401-28182512;28179142-28179223;28178887-28179030;28177419-28177509;28176950-28177127;28176687-28176768;28176428-28176599;28175512-28175656;28174395-28174620;28169484-28169655;28168407-28168590;28167687-28167827;28163094-28163285;28152677-28152830;28146237-28146344;28144673-28144804;28144077-28144235;28143873-28143991;28142827-28142952;28142238-28142393;28141731-28141846;28141432-28141630;28135478-28135692;28132653-28132830;28132100-28132261;28130503-28130594;28130163-28130302;28125006-28125193;28124037-28124234;28121346-28121429;28117013-28117154;28116665-28116859;28115429-28115541;28114612-28114802;28113573-28113678;28113071-28113283;28111766-28112035
group1_GOLGA8G_ENSG00000183629.14_ENST00000525590.3_chr15_cds_start28522576_cds_end28532909_inv_start28298424_inv_end28623514.phy.gz	ENST00000525590.3	GOLGA8G	15	1	28522576	28532909	1944	28532826-28532909;28531009-28531128;28530364-28530423;28530100-28530180;28529207-28529245;28528886-28528933;28528713-28528797;28528508-28528617;28527399-28527488;28527185-28527292;28526902-28526989;28526255-28526511;28525919-28525987;28524472-28524547;28523943-28524034;28523268-28523368;28523085-28523185;28522843-28522995;28522576-28522757
group1_GOLGA8F_ENSG00000153684.16_ENST00000526619.7_chr15_cds_start28378762_cds_end28389060_inv_start28298424_inv_end28623514.phy.gz	ENST00000526619.7	GOLGA8F	15	1	28378762	28389060	1908	28378762-28378809;28380507-28380626;28381212-28381271;28381455-28381535;28382390-28382428;28382702-28382749;28382838-28382922;28383018-28383127;28384147-28384236;28384343-28384450;28384646-28384733;28385125-28385381;28385649-28385717;28387089-28387164;28387602-28387693;28388268-28388368;28388451-28388551;28388641-28388793;28388879-28389060
group1_GOLGA6L24_ENSG00000237850.8_ENST00000568624.2_chr15_cds_start28350254_cds_end28358023_inv_start28298424_inv_end28623514.phy.gz	ENST00000568624.2	GOLGA6L24	15	1	28350254	28358023	2496	28357868-28358023;28356093-28356221;28354956-28355006;28354774-28354867;28354572-28354678;28353136-28353194;28352664-28352805;28350254-28352011
group1_GOLGA6L25_ENSG00000227717.5_ENST00000620691.5_chr15_cds_start28553629_cds_end28561376_inv_start28298424_inv_end28623514.phy.gz	ENST00000620691.5	GOLGA6L25	15	1	28553629	28561376	2478	28553629-28553766;28555413-28555541;28556627-28556677;28556766-28556859;28556955-28557061;28558432-28558490;28558821-28558962;28559619-28561376
group0_TRPM1_ENSG00000134160.17_ENST00000256552.11_chr15_cds_start31001825_cds_end31081355_inv_start30618103_inv_end32153204.phy.gz	ENST00000256552.11	TRPM1	15	0	31001825	31081355	4875	31081353-31081355;31076905-31076984;31070031-31070226;31067879-31068092;31067063-31067187;31066076-31066247;31063118-31063292;31062579-31062702;31061442-31061514;31060544-31060644;31050409-31050582;31049375-31049509;31047889-31047939;31047111-31047251;31046204-31046233;31041951-31042243;31040118-31040346;31038044-31038166;31037711-31037842;31035546-31035674;31032689-31032940;31030983-31031157;31029371-31029391;31028332-31028476;31026915-31027117;31026139-31026271;31001825-31003070
group0_CHRNA7_ENSG00000175344.19_ENST00000306901.9_chr15_cds_start32030595_cds_end32168455_inv_start30618103_inv_end32153204.phy.gz	ENST00000306901.9	CHRNA7	15	0	32030595	32168455	1506	32030595-32030649;32030898-32031037;32101303-32101347;32111790-32111899;32153907-32153986;32157608-32157775;32158412-32158606;32159569-32159655;32163226-32163335;32167940-32168455
group0_OTUD7A_ENSG00000169918.10_ENST00000307050.6_chr15_cds_start31483297_cds_end31655246_inv_start30618103_inv_end32153204.phy.gz	ENST00000307050.6	OTUD7A	15	0	31483297	31655246	2799	31655096-31655246;31570018-31570197;31558969-31559187;31530707-31530808;31527181-31527308;31526349-31526461;31503691-31503818;31501690-31501839;31487452-31487566;31487194-31487278;31483297-31484724
group0_KLF13_ENSG00000169926.11_ENST00000307145.4_chr15_cds_start31327213_cds_end31372296_inv_start30618103_inv_end32153204.phy.gz	ENST00000307145.4	KLF13	15	0	31327213	31372296	864	31327213-31327789;31372010-31372296
group0_FAN1_ENSG00000198690.10_ENST00000362065.9_chr15_cds_start30904664_cds_end30937253_inv_start30618103_inv_end32153204.phy.gz	ENST00000362065.9	FAN1	15	0	30904664	30937253	3051	30904664-30905897;30908118-30908258;30910614-30910815;30913858-30914091;30918164-30918295;30920545-30920653;30922235-30922354;30925127-30925291;30925789-30925939;30928553-30928656;30929203-30929397;30930543-30930671;30937119-30937253
group0_MTMR10_ENSG00000166912.17_ENST00000435680.6_chr15_cds_start30941473_cds_end30991506_inv_start30618103_inv_end32153204.phy.gz	ENST00000435680.6	MTMR10	15	0	30941473	30991506	2331	30991447-30991506;30990777-30990837;30976819-30976955;30974931-30975003;30974314-30974456;30967920-30968010;30960881-30961073;30959034-30959121;30958863-30958951;30954763-30954893;30953562-30953631;30951968-30952038;30948302-30948471;30947130-30947300;30942890-30943072;30941473-30942072
group0_ENSG00000284906_ENSG00000284906.3_ENST00000685924.1_chr15_cds_start30626821_cds_end30635627_inv_start30618103_inv_end32153204.phy.gz	ENST00000685924.1	ENSG00000284906	15	0	30626821	30635627	801	30626821-30626949;30630703-30630773;30633490-30633586;30634170-30634423;30635080-30635188;30635487-30635627
group0_ARHGAP11B_ENSG00000285077.4_ENST00000697964.2_chr15_cds_start30626821_cds_end30635627_inv_start30618103_inv_end32153204.phy.gz	ENST00000697964.2	ARHGAP11B	15	0	30626821	30635627	801	30626821-30626949;30630703-30630773;30633490-30633586;30634170-30634423;30635080-30635188;30635487-30635627
group1_TRPM1_ENSG00000134160.17_ENST00000256552.11_chr15_cds_start31001825_cds_end31081355_inv_start30618103_inv_end32153204.phy.gz	ENST00000256552.11	TRPM1	15	1	31001825	31081355	4875	31081353-31081355;31076905-31076984;31070031-31070226;31067879-31068092;31067063-31067187;31066076-31066247;31063118-31063292;31062579-31062702;31061442-31061514;31060544-31060644;31050409-31050582;31049375-31049509;31047889-31047939;31047111-31047251;31046204-31046233;31041951-31042243;31040118-31040346;31038044-31038166;31037711-31037842;31035546-31035674;31032689-31032940;31030983-31031157;31029371-31029391;31028332-31028476;31026915-31027117;31026139-31026271;31001825-31003070
group1_CHRNA7_ENSG00000175344.19_ENST00000306901.9_chr15_cds_start32030595_cds_end32168455_inv_start30618103_inv_end32153204.phy.gz	ENST00000306901.9	CHRNA7	15	1	32030595	32168455	1506	32030595-32030649;32030898-32031037;32101303-32101347;32111790-32111899;32153907-32153986;32157608-32157775;32158412-32158606;32159569-32159655;32163226-32163335;32167940-32168455
group1_OTUD7A_ENSG00000169918.10_ENST00000307050.6_chr15_cds_start31483297_cds_end31655246_inv_start30618103_inv_end32153204.phy.gz	ENST00000307050.6	OTUD7A	15	1	31483297	31655246	2799	31655096-31655246;31570018-31570197;31558969-31559187;31530707-31530808;31527181-31527308;31526349-31526461;31503691-31503818;31501690-31501839;31487452-31487566;31487194-31487278;31483297-31484724
group1_KLF13_ENSG00000169926.11_ENST00000307145.4_chr15_cds_start31327213_cds_end31372296_inv_start30618103_inv_end32153204.phy.gz	ENST00000307145.4	KLF13	15	1	31327213	31372296	864	31327213-31327789;31372010-31372296
group1_FAN1_ENSG00000198690.10_ENST00000362065.9_chr15_cds_start30904664_cds_end30937253_inv_start30618103_inv_end32153204.phy.gz	ENST00000362065.9	FAN1	15	1	30904664	30937253	3051	30904664-30905897;30908118-30908258;30910614-30910815;30913858-30914091;30918164-30918295;30920545-30920653;30922235-30922354;30925127-30925291;30925789-30925939;30928553-30928656;30929203-30929397;30930543-30930671;30937119-30937253
group1_MTMR10_ENSG00000166912.17_ENST00000435680.6_chr15_cds_start30941473_cds_end30991506_inv_start30618103_inv_end32153204.phy.gz	ENST00000435680.6	MTMR10	15	1	30941473	30991506	2331	30991447-30991506;30990777-30990837;30976819-30976955;30974931-30975003;30974314-30974456;30967920-30968010;30960881-30961073;30959034-30959121;30958863-30958951;30954763-30954893;30953562-30953631;30951968-30952038;30948302-30948471;30947130-30947300;30942890-30943072;30941473-30942072
group1_ENSG00000284906_ENSG00000284906.3_ENST00000685924.1_chr15_cds_start30626821_cds_end30635627_inv_start30618103_inv_end32153204.phy.gz	ENST00000685924.1	ENSG00000284906	15	1	30626821	30635627	801	30626821-30626949;30630703-30630773;30633490-30633586;30634170-30634423;30635080-30635188;30635487-30635627
group1_ARHGAP11B_ENSG00000285077.4_ENST00000697964.2_chr15_cds_start30626821_cds_end30635627_inv_start30618103_inv_end32153204.phy.gz	ENST00000697964.2	ARHGAP11B	15	1	30626821	30635627	801	30626821-30626949;30630703-30630773;30633490-30633586;30634170-30634423;30635080-30635188;30635487-30635627
group0_GOLGA6L9_ENSG00000197978.10_ENST00000618348.2_chr15_cds_start82430080_cds_end82436408_inv_start82360482_inv_end82515134.phy.gz	ENST00000618348.2	GOLGA6L9	15	0	82430080	82436408	1296	82430080-82430163;82431830-82431949;82432572-82432631;82432817-82432897;82433562-82433649;82434034-82434602;82434869-82434929;82435967-82436069;82436279-82436408
group1_GOLGA6L9_ENSG00000197978.10_ENST00000618348.2_chr15_cds_start82430080_cds_end82436408_inv_start82360482_inv_end82515134.phy.gz	ENST00000618348.2	GOLGA6L9	15	1	82430080	82436408	1296	82430080-82430163;82431830-82431949;82432572-82432631;82432817-82432897;82433562-82433649;82434034-82434602;82434869-82434929;82435967-82436069;82436279-82436408
group0_NPIPA1_ENSG00000183426.17_ENST00000328085.10_chr16_cds_start14937443_cds_end14952022_inv_start14907775_inv_end15028479.phy.gz	ENST00000328085.10	NPIPA1	16	0	14937443	14952022	1050	14937443-14937505;14941812-14941940;14945574-14945673;14945837-14945981;14948930-14949037;14950050-14950110;14950220-14950255;14951615-14952022
group0_PDXDC1_ENSG00000179889.21_ENST00000396410.9_chr16_cds_start14975200_cds_end15036272_inv_start14907775_inv_end15028479.phy.gz	ENST00000396410.9	PDXDC1	16	0	14975200	15036272	2364	14975200-14975220;14997753-14997826;14998340-14998405;15001776-15001856;15004187-15004333;15006394-15006583;15008779-15008847;15009681-15009759;15016129-15016213;15017120-15017168;15017321-15017422;15018840-15018965;15022704-15022754;15026643-15026706;15028878-15028966;15029951-15030056;15031735-15031906;15032861-15032979;15033278-15033399;15034286-15034378;15034457-15034553;15035449-15035553;15036016-15036272
group1_NPIPA1_ENSG00000183426.17_ENST00000328085.10_chr16_cds_start14937443_cds_end14952022_inv_start14907775_inv_end15028479.phy.gz	ENST00000328085.10	NPIPA1	16	1	14937443	14952022	1050	14937443-14937505;14941812-14941940;14945574-14945673;14945837-14945981;14948930-14949037;14950050-14950110;14950220-14950255;14951615-14952022
