dataset	consensus	consensus_label	phy_group	group_label	filename	gene_name	gene_id	transcript_id	chr	cds_start	cds_end	inv_start	inv_end	n_sites	n_sequences	n_pairs	n_identical_pairs	prop_identical_pairs	inv_exact_match
CDS	0	Single-event	0	Direct	group0_RASD1_ENSG00000108551.5_ENST00000225688.4_chr17_cds_start17495128_cds_end17496181_inv_start16823490_inv_end18384190.phy	RASD1	ENSG00000108551.5	ENST00000225688.4	17	17495128	17496181	16823490	18384190	843	78	3003	2926	0.974359	1
CDS	0	Single-event	0	Direct	group0_SFTPA1_ENSG00000122852.15_ENST00000398636.8_chr10_cds_start79611826_cds_end79614110_inv_start79542901_inv_end80217413.phy	SFTPA1	ENSG00000122852.15	ENST00000398636.8	10	79611826	79614110	79542901	80217413	744	77	2926	914	0.312372	1
CDS	0	Single-event	0	Direct	group0_SFTPA2_ENSG00000185303.17_ENST00000372325.7_chr10_cds_start79557212_cds_end79559483_inv_start79542901_inv_end80217413.phy	SFTPA2	ENSG00000185303.17	ENST00000372325.7	10	79557212	79559483	79542901	80217413	744	77	2926	1798	0.614491	1
CDS	0	Single-event	0	Direct	group0_SFTPD_ENSG00000133661.17_ENST00000372292.8_chr10_cds_start79937855_cds_end79946659_inv_start79542901_inv_end80217413.phy	SFTPD	ENSG00000133661.17	ENST00000372292.8	10	79937855	79946659	79542901	80217413	1125	77	2926	830	0.283664	1
CDS	0	Single-event	0	Direct	group0_SHMT1_ENSG00000176974.22_ENST00000316694.8_chr17_cds_start18328753_cds_end18355981_inv_start16823490_inv_end18384190.phy	SHMT1	ENSG00000176974.22	ENST00000316694.8	17	18328753	18355981	16823490	18384190	1449	77	2926	2701	0.923103	1
CDS	0	Single-event	0	Direct	group0_SMCR8_ENSG00000176994.11_ENST00000406438.5_chr17_cds_start18315790_cds_end18323067_inv_start16823490_inv_end18384190.phy	SMCR8	ENSG00000176994.11	ENST00000406438.5	17	18315790	18323067	16823490	18384190	2811	78	3003	3003	1.000000	1
CDS	0	Single-event	0	Direct	group0_SNRPN_ENSG00000128739.23_ENST00000390687.9_chr15_cds_start24974454_cds_end24978441_inv_start23345459_inv_end28389868.phy	SNRPN	ENSG00000128739.23	ENST00000390687.9	15	24974454	24978441	23345459	28389868	720	81	3240	3240	1.000000	1
CDS	0	Single-event	0	Direct	group0_SNURF_ENSG00000273173.6_ENST00000577949.6_chr15_cds_start24955049_cds_end24968034_inv_start23345459_inv_end28389868.phy	SNURF	ENSG00000273173.6	ENST00000577949.6	15	24955049	24968034	23345459	28389868	213	81	3240	3240	1.000000	1
CDS	0	Single-event	0	Direct	group0_SPPL2C_ENSG00000185294.7_ENST00000329196.7_chr17_cds_start45844907_cds_end45846958_inv_start45585159_inv_end46292045.phy	SPPL2C	ENSG00000185294.7	ENST00000329196.7	17	45844907	45846958	45585159	46292045	2052	72	2556	1318	0.515649	1
CDS	0	Single-event	0	Direct	group0_SREBF1_ENSG00000072310.18_ENST00000261646.11_chr17_cds_start17812625_cds_end17836817_inv_start16823490_inv_end18384190.phy	SREBF1	ENSG00000072310.18	ENST00000261646.11	17	17812625	17836817	16823490	18384190	3441	78	3003	2086	0.694639	1
CDS	0	Single-event	0	Direct	group0_STH_ENSG00000256762.1_ENST00000537309.1_chr17_cds_start45999280_cds_end45999663_inv_start45585159_inv_end46292045.phy	STH	ENSG00000256762.1	ENST00000537309.1	17	45999280	45999663	45585159	46292045	384	72	2556	2556	1.000000	1
CDS	0	Single-event	0	Direct	group0_TMEM254_ENSG00000133678.14_ENST00000372281.8_chr10_cds_start80078700_cds_end80090914_inv_start79542901_inv_end80217413.phy	TMEM254	ENSG00000133678.14	ENST00000372281.8	10	80078700	80090914	79542901	80217413	369	77	2926	2850	0.974026	1
CDS	0	Single-event	0	Direct	group0_TNFRSF13B_ENSG00000240505.9_ENST00000261652.7_chr17_cds_start16939550_cds_end16972075_inv_start16823490_inv_end18384190.phy	TNFRSF13B	ENSG00000240505.9	ENST00000261652.7	17	16939550	16972075	16823490	18384190	879	78	3003	885	0.294705	1
CDS	0	Single-event	0	Direct	group0_TOM1L2_ENSG00000175662.19_ENST00000379504.8_chr17_cds_start17847638_cds_end17972313_inv_start16823490_inv_end18384190.phy	TOM1L2	ENSG00000175662.19	ENST00000379504.8	17	17847638	17972313	16823490	18384190	1521	78	3003	2628	0.875125	1
CDS	0	Single-event	0	Direct	group0_TOP3A_ENSG00000177302.16_ENST00000321105.10_chr17_cds_start18274805_cds_end18314778_inv_start16823490_inv_end18384190.phy	TOP3A	ENSG00000177302.16	ENST00000321105.10	17	18274805	18314778	16823490	18384190	3003	78	3003	3003	1.000000	1
CDS	0	Single-event	0	Direct	group0_TTLL2_ENSG00000120440.15_ENST00000239587.10_chr6_cds_start167325174_cds_end167341676_inv_start167209001_inv_end167357782.phy	TTLL2	ENSG00000120440.15	ENST00000239587.10	6	167325174	167341676	167209001	167357782	1776	80	3160	1319	0.417405	1
CDS	0	Single-event	0	Direct	group0_UBE3A_ENSG00000114062.22_ENST00000648336.2_chr15_cds_start25339140_cds_end25409107_inv_start23345459_inv_end28389868.phy	UBE3A	ENSG00000114062.22	ENST00000648336.2	15	25339140	25409107	23345459	28389868	2616	81	3240	2637	0.813889	1
CDS	0	Single-event	0	Direct	group0_UNC93A_ENSG00000112494.10_ENST00000230256.8_chr6_cds_start167291490_cds_end167315449_inv_start167209001_inv_end167357782.phy	UNC93A	ENSG00000112494.10	ENST00000230256.8	6	167291490	167315449	167209001	167357782	1371	71	2485	833	0.335211	1
CDS	0	Single-event	1	Inverted	group1_ABCC1_ENSG00000103222.20_ENST00000399410.8_chr16_cds_start15949752_cds_end16141278_inv_start15384482_inv_end16276146.phy	ABCC1	ENSG00000103222.20	ENST00000399410.8	16	15949752	16141278	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_ABCC6_ENSG00000091262.17_ENST00000205557.12_chr16_cds_start16150136_cds_end16223434_inv_start15384482_inv_end16276146.phy	ABCC6	ENSG00000091262.17	ENST00000205557.12	16	16150136	16223434	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_ALKBH5_ENSG00000091542.9_ENST00000399138.5_chr17_cds_start18184244_cds_end18208393_inv_start16823490_inv_end18384190.phy	ALKBH5	ENSG00000091542.9	ENST00000399138.5	17	18184244	18208393	16823490	18384190	1182	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_ANXA11_ENSG00000122359.18_ENST00000422982.8_chr10_cds_start80155856_cds_end80172861_inv_start79542901_inv_end80217413.phy	ANXA11	ENSG00000122359.18	ENST00000422982.8	10	80155856	80172861	79542901	80217413	1515	3	3	1	0.333333	1
CDS	0	Single-event	1	Inverted	group1_ATP10A_ENSG00000206190.13_ENST00000555815.7_chr15_cds_start25679344_cds_end25863096_inv_start23345459_inv_end28389868.phy	ATP10A	ENSG00000206190.13	ENST00000555815.7	15	25679344	25863096	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_ATPAF2_ENSG00000171953.16_ENST00000474627.8_chr17_cds_start18018552_cds_end18039013_inv_start16823490_inv_end18384190.phy	ATPAF2	ENSG00000171953.16	ENST00000474627.8	17	18018552	18039013	16823490	18384190	867	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_BMERB1_ENSG00000166780.11_ENST00000300006.9_chr16_cds_start15434654_cds_end15586826_inv_start15384482_inv_end16276146.phy	BMERB1	ENSG00000166780.11	ENST00000300006.9	16	15434654	15586826	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_BMPER_ENSG00000164619.10_ENST00000649409.2_chr7_cds_start33905614_cds_end34153270_inv_start33990735_inv_end34010143.phy	BMPER	ENSG00000164619.10	ENST00000649409.2	7	33905614	34153270	33990735	34010143					NA	1
CDS	0	Single-event	1	Inverted	group1_C5orf60_ENSG00000204661.10_ENST00000512899.5_chr5_cds_start179642413_cds_end179645020_inv_start179643529_inv_end179651253.phy	C5orf60	ENSG00000204661.10	ENST00000512899.5	5	179642413	179645020	179643529	179651253	711	79	3081	2853	0.925998	1
CDS	0	Single-event	1	Inverted	group1_CDK20_ENSG00000156345.18_ENST00000325303.9_chr9_cds_start87967465_cds_end87974446_inv_start87942696_inv_end88110274.phy	CDK20	ENSG00000156345.18	ENST00000325303.9	9	87967465	87974446	87942696	88110274					NA	1
CDS	0	Single-event	1	Inverted	group1_CEP20_ENSG00000133393.13_ENST00000255759.11_chr16_cds_start15867443_cds_end15888585_inv_start15384482_inv_end16276146.phy	CEP20	ENSG00000133393.13	ENST00000255759.11	16	15867443	15888585	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_COPS3_ENSG00000141030.13_ENST00000268717.10_chr17_cds_start17247101_cds_end17281186_inv_start16823490_inv_end18384190.phy	COPS3	ENSG00000141030.13	ENST00000268717.10	17	17247101	17281186	16823490	18384190	1269	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_CRHR1_ENSG00000120088.16_ENST00000314537.10_chr17_cds_start45784545_cds_end45834761_inv_start45585159_inv_end46292045.phy	CRHR1	ENSG00000120088.16	ENST00000314537.10	17	45784545	45834761	45585159	46292045	1245	10	45	45	1.000000	1
CDS	0	Single-event	1	Inverted	group1_CTRB1_ENSG00000168925.12_ENST00000361017.9_chr16_cds_start75219008_cds_end75224863_inv_start75206214_inv_end75222748.phy	CTRB1	ENSG00000168925.12	ENST00000361017.9	16	75219008	75224863	75206214	75222748	789	68	2278	2278	1.000000	1
CDS	0	Single-event	1	Inverted	group1_CTRB2_ENSG00000168928.13_ENST00000303037.13_chr16_cds_start75204164_cds_end75207141_inv_start75206214_inv_end75222748.phy	CTRB2	ENSG00000168928.13	ENST00000303037.13	16	75204164	75207141	75206214	75222748	789	68	2278	2080	0.913082	1
CDS	0	Single-event	1	Inverted	group1_DRC3_ENSG00000171962.19_ENST00000399187.6_chr17_cds_start17977599_cds_end18016668_inv_start16823490_inv_end18384190.phy	DRC3	ENSG00000171962.19	ENST00000399187.6	17	17977599	18016668	16823490	18384190	1569	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_DRG2_ENSG00000108591.10_ENST00000225729.8_chr17_cds_start18088024_cds_end18107237_inv_start16823490_inv_end18384190.phy	DRG2	ENSG00000108591.10	ENST00000225729.8	17	18088024	18107237	16823490	18384190	1092	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_ENSG00000283205_ENSG00000283205.1_ENST00000636536.1_chr9_cds_start87956267_cds_end87956497_inv_start87942696_inv_end88110274.phy	ENSG00000283205	ENSG00000283205.1	ENST00000636536.1	9	87956267	87956497	87942696	88110274					NA	1
CDS	0	Single-event	1	Inverted	group1_EPB41L4A_ENSG00000129595.14_ENST00000261486.6_chr5_cds_start112164993_cds_end112419039_inv_start112179911_inv_end112236600.phy	EPB41L4A	ENSG00000129595.14	ENST00000261486.6	5	112164993	112419039	112179911	112236600					NA	1
CDS	0	Single-event	1	Inverted	group1_EVPLL_ENSG00000214860.5_ENST00000399134.5_chr17_cds_start18380938_cds_end18388245_inv_start16823490_inv_end18384190.phy	EVPLL	ENSG00000214860.5	ENST00000399134.5	17	18380938	18388245	16823490	18384190	903	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_FLCN_ENSG00000154803.13_ENST00000285071.9_chr17_cds_start17213658_cds_end17228137_inv_start16823490_inv_end18384190.phy	FLCN	ENSG00000154803.13	ENST00000285071.9	17	17213658	17228137	16823490	18384190	1737	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_FLII_ENSG00000177731.16_ENST00000327031.9_chr17_cds_start18245141_cds_end18258690_inv_start16823490_inv_end18384190.phy	FLII	ENSG00000177731.16	ENST00000327031.9	17	18245141	18258690	16823490	18384190	3807	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_GABRA5_ENSG00000186297.12_ENST00000335625.10_chr15_cds_start26869249_cds_end26948230_inv_start23345459_inv_end28389868.phy	GABRA5	ENSG00000186297.12	ENST00000335625.10	15	26869249	26948230	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_GABRB3_ENSG00000166206.16_ENST00000311550.10_chr15_cds_start26547796_cds_end26772962_inv_start23345459_inv_end28389868.phy	GABRB3	ENSG00000166206.16	ENST00000311550.10	15	26547796	26772962	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_GABRG3_ENSG00000182256.13_ENST00000615808.5_chr15_cds_start26971536_cds_end27532878_inv_start23345459_inv_end28389868.phy	GABRG3	ENSG00000182256.13	ENST00000615808.5	15	26971536	27532878	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_GID4_ENSG00000141034.10_ENST00000268719.9_chr17_cds_start18039465_cds_end18065240_inv_start16823490_inv_end18384190.phy	GID4	ENSG00000141034.10	ENST00000268719.9	17	18039465	18065240	16823490	18384190	900	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_GOLGA6L24_ENSG00000237850.8_ENST00000568624.2_chr15_cds_start28350254_cds_end28358023_inv_start23345459_inv_end28389868.phy	GOLGA6L24	ENSG00000237850.8	ENST00000568624.2	15	28350254	28358023	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_GOLGA6L2_ENSG00000174450.13_ENST00000567107.6_chr15_cds_start23439748_cds_end23447181_inv_start23345459_inv_end28389868.phy	GOLGA6L2	ENSG00000174450.13	ENST00000567107.6	15	23439748	23447181	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_GOLGA8F_ENSG00000153684.16_ENST00000526619.7_chr15_cds_start28378762_cds_end28389060_inv_start23345459_inv_end28389868.phy	GOLGA8F	ENSG00000153684.16	ENST00000526619.7	15	28378762	28389060	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_GOLGA8S_ENSG00000261739.3_ENST00000562295.3_chr15_cds_start23354810_cds_end23365131_inv_start23345459_inv_end28389868.phy	GOLGA8S	ENSG00000261739.3	ENST00000562295.3	15	23354810	23365131	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_HERC2_ENSG00000128731.18_ENST00000261609.13_chr15_cds_start28111766_cds_end28321433_inv_start23345459_inv_end28389868.phy	HERC2	ENSG00000128731.18	ENST00000261609.13	15	28111766	28321433	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_KANSL1_ENSG00000120071.15_ENST00000432791.7_chr17_cds_start46031479_cds_end46172143_inv_start45585159_inv_end46292045.phy	KANSL1	ENSG00000120071.15	ENST00000432791.7	17	46031479	46172143	45585159	46292045	3315	10	45	24	0.533333	1
CDS	0	Single-event	1	Inverted	group1_LINC02210CRHR1_ENSG00000263715.7_ENST00000634540.1_chr17_cds_start45830185_cds_end45834761_inv_start45585159_inv_end46292045.phy	LINC02210CRHR1	ENSG00000263715.7	ENST00000634540.1	17	45830185	45834761	45585159	46292045	720	10	45	45	1.000000	1
CDS	0	Single-event	1	Inverted	group1_LLGL1_ENSG00000131899.13_ENST00000316843.9_chr17_cds_start18225683_cds_end18242818_inv_start16823490_inv_end18384190.phy	LLGL1	ENSG00000131899.13	ENST00000316843.9	17	18225683	18242818	16823490	18384190	3192	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_MAGEL2_ENSG00000254585.5_ENST00000650528.1_chr15_cds_start23643996_cds_end23647742_inv_start23345459_inv_end28389868.phy	MAGEL2	ENSG00000254585.5	ENST00000650528.1	15	23643996	23647742	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_MAPT_ENSG00000186868.18_ENST00000262410.10_chr17_cds_start45962338_cds_end46024168_inv_start45585159_inv_end46292045.phy	MAPT	ENSG00000186868.18	ENST00000262410.10	17	45962338	46024168	45585159	46292045	2499	10	45	45	1.000000	1
CDS	0	Single-event	1	Inverted	group1_MARF1_ENSG00000166783.22_ENST00000396368.8_chr16_cds_start15596696_cds_end15639233_inv_start15384482_inv_end16276146.phy	MARF1	ENSG00000166783.22	ENST00000396368.8	16	15596696	15639233	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_MED9_ENSG00000141026.6_ENST00000268711.4_chr17_cds_start17477042_cds_end17491492_inv_start16823490_inv_end18384190.phy	MED9	ENSG00000141026.6	ENST00000268711.4	17	17477042	17491492	16823490	18384190	438	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_MIEF2_ENSG00000177427.13_ENST00000323019.9_chr17_cds_start18262721_cds_end18264761_inv_start16823490_inv_end18384190.phy	MIEF2	ENSG00000177427.13	ENST00000323019.9	17	18262721	18264761	16823490	18384190	1362	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_MKRN3_ENSG00000179455.10_ENST00000314520.6_chr15_cds_start23565783_cds_end23567303_inv_start23345459_inv_end28389868.phy	MKRN3	ENSG00000179455.10	ENST00000314520.6	15	23565783	23567303	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_MPRIP_ENSG00000133030.22_ENST00000651222.2_chr17_cds_start17042849_cds_end17184891_inv_start16823490_inv_end18384190.phy	MPRIP	ENSG00000133030.22	ENST00000651222.2	17	17042849	17184891	16823490	18384190	7275	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_MPV17L_ENSG00000156968.9_ENST00000396385.4_chr16_cds_start15395898_cds_end15408109_inv_start15384482_inv_end16276146.phy	MPV17L	ENSG00000156968.9	ENST00000396385.4	16	15395898	15408109	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_MYH11_ENSG00000133392.19_ENST00000300036.6_chr16_cds_start15703994_cds_end15838252_inv_start15384482_inv_end16276146.phy	MYH11	ENSG00000133392.19	ENST00000300036.6	16	15703994	15838252	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_MYO15A_ENSG00000091536.20_ENST00000647165.2_chr17_cds_start18118801_cds_end18178867_inv_start16823490_inv_end18384190.phy	MYO15A	ENSG00000091536.20	ENST00000647165.2	17	18118801	18178867	16823490	18384190	10590	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_NDE1_ENSG00000072864.16_ENST00000396354.6_chr16_cds_start15664779_cds_end15724248_inv_start15384482_inv_end16276146.phy	NDE1	ENSG00000072864.16	ENST00000396354.6	16	15664779	15724248	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_NDN_ENSG00000182636.8_ENST00000649030.2_chr15_cds_start23686255_cds_end23687217_inv_start23345459_inv_end28389868.phy	NDN	ENSG00000182636.8	ENST00000649030.2	15	23686255	23687217	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_NOMO3_ENSG00000103226.19_ENST00000399336.9_chr16_cds_start16232667_cds_end16294296_inv_start15384482_inv_end16276146.phy	NOMO3	ENSG00000103226.19	ENST00000399336.9	16	16232667	16294296	15384482	16276146					NA	1
CDS	0	Single-event	1	Inverted	group1_NPAP1_ENSG00000185823.5_ENST00000329468.5_chr15_cds_start24675868_cds_end24679335_inv_start23345459_inv_end28389868.phy	NPAP1	ENSG00000185823.5	ENST00000329468.5	15	24675868	24679335	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_NT5M_ENSG00000205309.14_ENST00000389022.9_chr17_cds_start17303551_cds_end17346944_inv_start16823490_inv_end18384190.phy	NT5M	ENSG00000205309.14	ENST00000389022.9	17	17303551	17346944	16823490	18384190	684	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_NUTM2B_ENSG00000188199.11_ENST00000429828.7_chr10_cds_start79703610_cds_end79712482_inv_start79542901_inv_end80217413.phy	NUTM2B	ENSG00000188199.11	ENST00000429828.7	10	79703610	79712482	79542901	80217413	2634	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_NUTM2E_ENSG00000228570.8_ENST00000429984.5_chr10_cds_start79841741_cds_end79850603_inv_start79542901_inv_end80217413.phy	NUTM2E	ENSG00000228570.8	ENST00000429984.5	10	79841741	79850603	79542901	80217413	2634	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_OCA2_ENSG00000104044.16_ENST00000354638.8_chr15_cds_start27755391_cds_end28081874_inv_start23345459_inv_end28389868.phy	OCA2	ENSG00000104044.16	ENST00000354638.8	15	27755391	28081874	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_OR1A1_ENSG00000172146.4_ENST00000641732.2_chr17_cds_start3215621_cds_end3216547_inv_start3082008_inv_end3221835.phy	OR1A1	ENSG00000172146.4	ENST00000641732.2	17	3215621	3216547	3082008	3221835					NA	1
CDS	0	Single-event	1	Inverted	group1_OR1A2_ENSG00000172150.4_ENST00000381951.1_chr17_cds_start3197519_cds_end3198445_inv_start3082008_inv_end3221835.phy	OR1A2	ENSG00000172150.4	ENST00000381951.1	17	3197519	3198445	3082008	3221835					NA	1
CDS	0	Single-event	1	Inverted	group1_OR1D2_ENSG00000184166.3_ENST00000641833.1_chr17_cds_start3092061_cds_end3092996_inv_start3082008_inv_end3221835.phy	OR1D2	ENSG00000184166.3	ENST00000641833.1	17	3092061	3092996	3082008	3221835					NA	1
CDS	0	Single-event	1	Inverted	group1_OR1G1_ENSG00000183024.4_ENST00000328890.3_chr17_cds_start3126613_cds_end3127551_inv_start3082008_inv_end3221835.phy	OR1G1	ENSG00000183024.4	ENST00000328890.3	17	3126613	3127551	3082008	3221835					NA	1
CDS	0	Single-event	1	Inverted	group1_PEMT_ENSG00000133027.18_ENST00000255389.10_chr17_cds_start17505794_cds_end17591626_inv_start16823490_inv_end18384190.phy	PEMT	ENSG00000133027.18	ENST00000255389.10	17	17505794	17591626	16823490	18384190	708	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_PLAC9_ENSG00000189129.14_ENST00000372263.4_chr10_cds_start80132763_cds_end80144907_inv_start79542901_inv_end80217413.phy	PLAC9	ENSG00000189129.14	ENST00000372263.4	10	80132763	80144907	79542901	80217413	291	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_PLD6_ENSG00000179598.6_ENST00000321560.4_chr17_cds_start17202770_cds_end17206286_inv_start16823490_inv_end18384190.phy	PLD6	ENSG00000179598.6	ENST00000321560.4	17	17202770	17206286	16823490	18384190	756	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_PROP1_ENSG00000175325.2_ENST00000308304.2_chr5_cds_start177992712_cds_end177995933_inv_start177946129_inv_end178003952.phy	PROP1	ENSG00000175325.2	ENST00000308304.2	5	177992712	177995933	177946129	178003952					NA	1
CDS	0	Single-event	1	Inverted	group1_RAI1_ENSG00000108557.20_ENST00000353383.6_chr17_cds_start17792949_cds_end17809978_inv_start16823490_inv_end18384190.phy	RAI1	ENSG00000108557.20	ENST00000353383.6	17	17792949	17809978	16823490	18384190	5718	2	1	0	0.000000	1
CDS	0	Single-event	1	Inverted	group1_RASD1_ENSG00000108551.5_ENST00000225688.4_chr17_cds_start17495128_cds_end17496181_inv_start16823490_inv_end18384190.phy	RASD1	ENSG00000108551.5	ENST00000225688.4	17	17495128	17496181	16823490	18384190	843	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SFTPA1_ENSG00000122852.15_ENST00000398636.8_chr10_cds_start79611826_cds_end79614110_inv_start79542901_inv_end80217413.phy	SFTPA1	ENSG00000122852.15	ENST00000398636.8	10	79611826	79614110	79542901	80217413	744	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SFTPA2_ENSG00000185303.17_ENST00000372325.7_chr10_cds_start79557212_cds_end79559483_inv_start79542901_inv_end80217413.phy	SFTPA2	ENSG00000185303.17	ENST00000372325.7	10	79557212	79559483	79542901	80217413	744	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SFTPD_ENSG00000133661.17_ENST00000372292.8_chr10_cds_start79937855_cds_end79946659_inv_start79542901_inv_end80217413.phy	SFTPD	ENSG00000133661.17	ENST00000372292.8	10	79937855	79946659	79542901	80217413	1125	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SHMT1_ENSG00000176974.22_ENST00000316694.8_chr17_cds_start18328753_cds_end18355981_inv_start16823490_inv_end18384190.phy	SHMT1	ENSG00000176974.22	ENST00000316694.8	17	18328753	18355981	16823490	18384190	1449	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SMCR8_ENSG00000176994.11_ENST00000406438.5_chr17_cds_start18315790_cds_end18323067_inv_start16823490_inv_end18384190.phy	SMCR8	ENSG00000176994.11	ENST00000406438.5	17	18315790	18323067	16823490	18384190	2811	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SNRPN_ENSG00000128739.23_ENST00000390687.9_chr15_cds_start24974454_cds_end24978441_inv_start23345459_inv_end28389868.phy	SNRPN	ENSG00000128739.23	ENST00000390687.9	15	24974454	24978441	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_SNURF_ENSG00000273173.6_ENST00000577949.6_chr15_cds_start24955049_cds_end24968034_inv_start23345459_inv_end28389868.phy	SNURF	ENSG00000273173.6	ENST00000577949.6	15	24955049	24968034	23345459	28389868					NA	1
CDS	0	Single-event	1	Inverted	group1_SPPL2C_ENSG00000185294.7_ENST00000329196.7_chr17_cds_start45844907_cds_end45846958_inv_start45585159_inv_end46292045.phy	SPPL2C	ENSG00000185294.7	ENST00000329196.7	17	45844907	45846958	45585159	46292045	2052	10	45	45	1.000000	1
CDS	0	Single-event	1	Inverted	group1_SREBF1_ENSG00000072310.18_ENST00000261646.11_chr17_cds_start17812625_cds_end17836817_inv_start16823490_inv_end18384190.phy	SREBF1	ENSG00000072310.18	ENST00000261646.11	17	17812625	17836817	16823490	18384190	3441	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_STH_ENSG00000256762.1_ENST00000537309.1_chr17_cds_start45999280_cds_end45999663_inv_start45585159_inv_end46292045.phy	STH	ENSG00000256762.1	ENST00000537309.1	17	45999280	45999663	45585159	46292045	384	10	45	45	1.000000	1
CDS	0	Single-event	1	Inverted	group1_TMEM254_ENSG00000133678.14_ENST00000372281.8_chr10_cds_start80078700_cds_end80090914_inv_start79542901_inv_end80217413.phy	TMEM254	ENSG00000133678.14	ENST00000372281.8	10	80078700	80090914	79542901	80217413	369	3	3	3	1.000000	1
CDS	0	Single-event	1	Inverted	group1_TNFRSF13B_ENSG00000240505.9_ENST00000261652.7_chr17_cds_start16939550_cds_end16972075_inv_start16823490_inv_end18384190.phy	TNFRSF13B	ENSG00000240505.9	ENST00000261652.7	17	16939550	16972075	16823490	18384190	879	2	1	0	0.000000	1
CDS	0	Single-event	1	Inverted	group1_TOM1L2_ENSG00000175662.19_ENST00000379504.8_chr17_cds_start17847638_cds_end17972313_inv_start16823490_inv_end18384190.phy	TOM1L2	ENSG00000175662.19	ENST00000379504.8	17	17847638	17972313	16823490	18384190	1521	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_TOP3A_ENSG00000177302.16_ENST00000321105.10_chr17_cds_start18274805_cds_end18314778_inv_start16823490_inv_end18384190.phy	TOP3A	ENSG00000177302.16	ENST00000321105.10	17	18274805	18314778	16823490	18384190	3003	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_TTLL2_ENSG00000120440.15_ENST00000239587.10_chr6_cds_start167325174_cds_end167341676_inv_start167209001_inv_end167357782.phy	TTLL2	ENSG00000120440.15	ENST00000239587.10	6	167325174	167341676	167209001	167357782	1776	2	1	1	1.000000	1
CDS	0	Single-event	1	Inverted	group1_UBE3A_ENSG00000114062.22_ENST00000648336.2_chr15_cds_start25339140_cds_end25409107_inv_start23345459_inv_end28389868.phy	UBE3A	ENSG00000114062.22	ENST00000648336.2	15	25339140	25409107	23345459	28389868					NA	1
